-0.13514650123163183,-0.17940176455333484,0
-0.32340365337380417,-0.3958775939116104,0
-0.35469193672856536,-0.5912984584441054,0
-0.5822363112192434,0.33230935781315285,0
-0.3575930880887522,0.23311160994665425,0
-0.12696973700010505,-0.029931819562280026,0
-1.1215221117857364,0.04036413379907319,0
-0.1965282627263374,0.10419273431092244,0
-0.5402917629007018,0.054895366591882676,0
-0.35376603283190433,-0.26660295101346176,0
-0.35416322254527555,-0.4106105634745572,0
-0.4588264518316434,-0.6111545691755667,0
-0.49720863619363065,-0.3781307385046515,0
-1.3147471027224347,-0.7990094537987631,0
-1.4951118043375116,-0.5747419905537665,0
-1.5188191801431026,-0.6172891590806122,0
-1.5275341560145463,-0.44378771262352124,0
-0.5633399551908157,-0.7069895305338751,0
-0.8223066344772423,-1.1450764791467516,0
-0.5240917074129584,-1.3573006046667981,0
-0.9005011404680449,-1.8777438732480252,0
-0.972925969420052,-1.9119940686920385,0
-1.327059400103727,-1.7133861668324148,0
-1.1553770592348165,-1.6043654868967512,0
-1.9686045363992006,-1.6312333065433382,0
-2.3611886096066574,-1.4615445678926087,0
-1.4025971841560554,-1.4216522906248557,0
-1.6315636909734779,-2.210258336082362,0
-0.8131807811343142,-2.7584265492639393,0
-0.7719740161999136,-2.492890493857494,0
-0.7766164749277756,-3.486441458071527,0
0.14803116781623926,-3.8550417434089637,0
-0.5724244774223475,-3.689747237378293,0
-1.2830931844529476,-4.38995871910352,0
-0.3282770023789702,-4.1361653067185316,0
0.6515135290448928,-4.066843084188894,0
0.3385022715713923,-4.095158245799526,0
-0.08892258641492828,-4.087073619532524,0
0.7542139504613232,-4.137762248387608,0
1.535325083765261,-4.213838006706818,0
2.518025613039196,-4.275703085700013,0
1.5203394031792588,-4.25810526641415,0
2.5050424627938765,-4.176715092083978,0
1.5121809681208949,-4.276496857475165,0
0.6868451299091604,-4.082881208825097,0
1.466626453282175,-4.120298709873248,0
2.083371555598272,-3.8941614221624463,0
3.0751858238487215,-3.795574863698816,0
3.9479820155139778,-3.935953387165084,0
3.6317165603150214,-3.5565366707406145,0
4.476679707415688,-3.7125424918960714,0
5.149163069371761,-3.2755630509313383,0
5.677659785267651,-2.69892585622448,0
5.449827544914538,-3.5314145945008777,0
4.69488525397072,-3.5589850015851483,0
5.516591958955056,-3.5672941752454417,0
6.102929248270749,-3.7245639844096634,0
6.730016901806993,-3.0063699417501164,0
7.618515223331309,-2.5476374109487274,0
8.379177631858648,-2.9076092371065743,0
9.166420503603382,-2.30410017901108,0
9.85049642325959,-2.1902888402543415,0
10.796958687669063,-1.892045831415114,0
11.590872739158794,-1.530019423854895,0
11.011426017372084,-2.1616330723558104,0
10.095773580783124,-2.281916844101839,0
10.937384072095199,-1.9070801287534853,0
11.463198599476769,-2.1213212860869777,0
12.096370956849285,-2.8950845446875064,0
12.777705364595334,-2.2178497139704083,0
13.64611028205605,-2.094719031172621,0
13.924626446717436,-3.0479257208573047,0
14.729443271701859,-3.161725443299385,0
14.46029720377473,-3.18222694581103,0
14.914727657223631,-2.6139654686061937,0
13.932840313976138,-2.801962749405545,0
13.067047347877821,-3.2878214480130596,0
13.004781674487463,-2.4436887923214328,0
13.647354584619018,-2.4428606939033264,0
14.385488820521257,-1.8055806206453717,0
13.926211005270638,-0.9349318988911254,0
13.119984787803727,-1.374029457404417,0
12.382886798156704,-1.8624969234285582,0
12.596025987409586,-2.471595731988046,0
13.41396733786055,-2.092769541946918,0
14.230508897001428,-2.0182455864557185,0
13.35659771427034,-2.3262353822136133,0
12.52536537053933,-2.8663257136622997,0
11.54898043051708,-2.727150165174336,0
12.456509643211277,-2.658287552327625,0
13.225857683053917,-2.5698163730699233,0
12.612309891920795,-2.6661407429720336,0
11.977084731788624,-2.8978357016546434,0
12.246381565801213,-2.296320148883808,0
13.139799803750094,-1.9954269198537165,0
13.861066905277866,-1.5284792354722425,0
13.044504245156332,-1.9156303707292455,0
12.290995954187466,-2.077095666402553,0
13.02964026089318,-1.4878275839645263,0
12.135147839201426,-1.6035270980528475,0
12.394043648467635,-2.554672039433796,0
13.137450761630895,-1.9540758883237288,0
12.863684253718338,-2.8265720706256277,0
12.062354093540227,-3.0405864456674006,0
11.719445797781285,-2.777999857157098,0
11.081865880348383,-2.705228532195816,0
11.865856039072202,-2.887637363695662,0
12.111932713998279,-3.7907636396634983,0
11.17998369757932,-3.9035037343754215,0
10.485689259704614,-3.7425019473519967,0
11.34196517039891,-3.6799102412164024,0
10.704205583031111,-3.1600738951018497,0
11.631691054155151,-3.177654970453045,0
12.594741289148269,-2.9937975285778093,0
13.185990730792508,-3.053677780866301,0
